0.017197978142076503	6448	1
0.11801475409836065	2682	1
0.18642459016393445	7116	1
0.21149125683060108	5413	1
0.282975956284153	6930	1
0.3076125683060109	8074	1
0.311503825136612	8404	1
0.3901983606557377	4453	1
0.5009841530054645	3012	1
0.6096065573770492	6884	1
0.9006174863387978	3038	1
0.9540601092896174	6490	1
0.9790163934426229	2120	1
1.0846229508196723	7720	1
1.0937158469945354	3557	1
1.1903825136612023	9261	1
1.2084262295081967	815	1
1.2115737704918033	4157	1
1.3182732240437158	6616	1
1.3855136612021859	5421	1
1.4506502732240436	7099	1
1.451049180327869	6345	1
1.5036448087431693	1273	1
1.574792349726776	9751	1
1.6496939890710383	632	1
1.7225300546448086	211	1
1.7345245901639343	3219	1
1.7542513661202184	6390	1
1.8046120218579234	7137	1
1.8754808743169398	940	1
1.994551912568306	3906	1
2.0149781420765027	5461	1
2.081229508196721	5577	1
2.2159234972677595	7610	1
2.2266502732240436	4453	0
2.234551912568306	9618	1
2.25979781420765	3592	1
2.265464480874317	8510	1
2.319688524590164	6062	1
2.3483551912568306	4248	1
2.3579781420765027	810	1
2.4333879781420764	8249	1
2.439382513661202	4207	1
2.5938032786885246	1043	1
2.5982513661202185	1389	1
2.6762841530054646	3402	1
2.7689071038251365	8792	1
2.8337267759562845	2899	1
2.855989071038251	7737	1
2.9155081967213112	5487	1
2.941879781420765	81	1
2.9993715846994533	8938	1
3.0083934426229506	8550	1
3.0661857923497267	4456	1
3.1344754098360657	7571	1
3.194371584699453	1574	1
3.288928961748634	3363	1
3.298775956284153	4692	1
3.389830601092896	7100	1
3.39724043715847	3765	1
3.422431693989071	9472	1
3.4618524590163933	6989	1
3.6109890710382517	2274	1
3.665120218579235	9082	1
3.6750218579234972	4627	1
3.6951475409836063	3348	1
3.816360655737705	9507	1
3.885437158469945	1119	1
3.9050054644808743	4613	1
3.92051912568306	1020	1
3.9741475409836067	5046	1
4.043338797814208	9307	1
4.140885245901639	247	1
4.141508196721311	4558	1
4.209327868852459	9363	1
4.232950819672131	8508	1
4.238644808743169	4798	1
4.239409836065573	4953	1
4.267830601092896	3218	1
4.31507650273224	6276	1
4.383191256830601	5252	1
4.391622950819672	4871	1
4.40920218579235	8403	1
4.461437158469946	6567	1
4.684775956284153	7127	1
4.697874316939891	1626	1
4.712185792349727	8320	1
4.818896174863387	6552	1
